bref_id_mlb,lon,lat
burnssh01,-86.2519898,41.6763545
burnsto02,-118.185349,33.9866807
burrira01,-94.8263281,33.8956647
burroje01,-118.1937395,33.7700504
burrote01,-93.2173758,30.2265949
burtoji01,-83.1446485,42.4894801
burttde01,-117.1610838,32.715738
burwedi01,-90.1842764,38.8906038
busbyst01,-118.3089661,34.1808392
buschdo01,-94.4155068,39.0911161
buschmi01,-90.5776367,41.5236437
bushich01,-73.6412406,40.6587138
bushra01,-75.5243682,39.158168
buskemi01,-122.4194155,37.7749295
busketo01,-76.8867008,40.2731911
bussera01,-81.0228331,29.2108147
butchjo01,-118.255075,34.1425078
butchmi01,-90.5776367,41.5236437
butersa01,-73.8272029,40.6958108
butlebi02,-76.9455301,38.9559442
butlebr01,-118.2436849,34.0522342
byersra01,-75.2340768,39.427337
byrdje01,-117.0230839,32.7678287
byrdji01,-85.2004716,30.1127004
bystrma01,-80.2683838,25.72149
cabelen01,-96.813939,39.088346
cabrefr01,-69.9312117,18.4860575
cacekcr01,-118.2436849,34.0522342
cacered01,-69.3473509,10.0677719
cadargr01,-83.0457538,42.331427
cagewa01,-92.1193012,32.5093109
cainle01,-120.6596156,35.2827524
caldeiv01,-65.6523838,18.3257869
caldwmi01,-77.5358049,35.8968236
calhoje01,-85.0322444,33.0362218
callabe01,-80.6072858,36.4993007
calmudi01,-118.2436849,34.0522342
calvema01,-95.992775,36.1539816
camacer01,-121.6555013,36.6777372
cambrfr01,-73.7330753,40.692158
camillo01,-106.4850217,31.7618778
caminke01,-119.6456844,36.3274502
campabe01,-76.2515328,20.8781347
campaji01,-74.0059413,40.7127837
campbbi02,-83.096868,42.4055925
campbda01,-86.324253,44.2444473
campbda02,-87.5675222,38.3553236
campbji02,-80.0734005,34.3740431
campbji03,-120.4357191,34.9530337
campbjo02,-85.7584557,38.2526647
campbke01,-90.7576112,34.7737082
campbmi01,-122.3320708,47.6062095
campbro01,-85.3096801,35.0456297
campeca01,-96.4836221,35.4934062
campisa01,-73.9441579,40.6781784
campri01,-85.3105111,34.5439735
campusi01,-69.9312117,18.4860575
canalge01,-90.0489801,35.1495343
candaca01,-120.4579409,34.6391501
candejo01,-74.0059413,40.7127837
candito01,-122.0651819,37.9100783
caneijo01,-73.0514965,41.5581525
cangejo01,-73.9441579,40.6781784
cannojo01,-77.3423982,34.5928144
canojo01,-69.2133333,18.4511111
cansejo01,-82.345189,23.0540698
canseoz01,-82.345189,23.0540698
capelmi01,-94.3674184,32.5448714
capildo01,-157.8583333,21.3069444
cappuge01,-80.6495194,41.0997803
caprabu01,-87.6297982,41.8781136
caprani01,-104.990251,39.7392358
carabra01,-70.0711548,19.6398565
carbobe01,-83.0457538,42.331427
cardejo02,-81.5322149,23.0303395
cardico01,-73.9441579,40.6781784
carewro01,-80.782127,8.537981
careypa01,-71.0588801,42.3600825
carloci01,-118.0019482,34.1442616
carltst01,-80.1917902,25.7616798
carmado01,-97.5164276,35.4675602
carpebu01,-96.7969879,32.7766642
carpecr01,-81.3124341,29.9012437
carragi01,-64.2329738,8.8819995
carrahe01,-69.2996732,18.4720698
carrch02,-117.2897652,34.1083449
carream01,-64.1522599,10.9606776
carrema01,-87.6297982,41.8781136
carrido01,-118.2114603,33.930293
carrima01,-108.985882,25.7904657
carrocl02,-86.6294262,32.8387371
carroto02,-75.3326692,43.1572918
cartean01,-75.1652215,39.9525839
cartega01,-118.3964665,34.0211224
carteje01,-82.4571776,27.950575
cartejo01,-97.5164276,35.4675602
cartela01,-81.6326234,38.3498195
cartest01,-78.4766781,38.0293059
carych01,-118.032844,33.9791793
casanpa01,-80.9041817,22.7238445
cashda01,-75.232664,43.100903
cashro01,-84.3879824,33.7489954
casiala01,-118.2114603,33.930293
caskecr01,-119.2920585,36.3302284
castibo01,-118.2436849,34.0522342
castibr01,-71.7044138,18.8766964
castica01,-69.2996732,18.4720698
castifr01,-106.4850217,31.7618778
castijo01,-87.6876969,42.0450722
castiju01,-69.2996732,18.4720698
castima01,-69.9312117,18.4860575
castima02,-118.1937395,33.7700504
castito01,-121.8863286,37.3382082
castito02,-69.6154982,9.9312927
castivi02,-96.7216219,17.0594169
castldo01,-86.1336033,40.486427
castrbi01,-70.6930568,19.4791963
caterda01,-97.7430608,30.267153
catoke01,-73.8987469,40.9312099
caudibi01,-118.4911912,34.0194543
cecenjo01,-109.930367,27.4827729
cedenan01,-68.9658817,18.4338645
cedence01,-69.9312117,18.4860575
cedendo01,-68.9658817,18.4338645
ceronri01,-74.1723667,40.735657
cerutjo01,-73.7562317,42.6525793
ceyro01,-122.4442906,47.2528768
chadwra01,-78.898619,35.9940329
chalkda01,-100.8958674,29.3708857
chambal01,-76.8867008,40.2731911
chambch01,-84.1916069,39.7589478
chambcr01,-118.3286614,34.0928092
chambwe01,-87.6297982,41.8781136
champbi01,-81.5356463,35.2923513
champmi01,-86.2999689,32.3668052
chancbo01,-81.7831674,32.4487876
chancde01,-81.935143,40.8050565
chaneda01,-87.5000412,41.5833688
chantch01,-118.1870156,33.9775142
chapida01,-80.8184166,41.2375569
chapmke01,-123.3555656,39.4096079
chappha01,-76.9649751,38.9415
charbjo01,-88.8442674,42.2639098
charlfr01,-117.435048,34.0922335
charlno01,-93.2131232,31.0567117
chartpe01,-88.8139469,35.6145169
chavaos01,-79.9416549,9.3352868
chavene01,-66.8565887,10.4938681
cheadda01,-79.7919754,36.0726354
cheveto01,-86.8646909,12.5202318
chiamsc01,-122.3255254,37.5629917
chifffl01,-73.6337389,40.8623217
childro01,-122.7140548,38.440429
chileri01,-121.4943996,38.5815719
chismto01,-75.3557457,39.849557
chitrst01,139.7319925,35.7090259
chlupbo01,-74.0059413,40.7127837
chrisbo01,-87.6297982,41.8781136
chrisbr01,-89.4012302,43.0730517
chriscl01,-97.330053,37.6871761
chrisga01,-73.6406845,40.7492678
chrisja01,-95.9979883,41.2523634
chrisjo02,-118.1331593,33.9401088
chrisla01,-122.2020794,47.9789848
chrismi01,-118.4911912,34.0194543
chrismi02,-77.4019267,37.2279279
chrisst01,-81.3792365,28.5383355
churcle01,-87.6297982,41.8781136
cianfar01,-75.4557303,43.2128473
ciardma01,-74.4518188,40.4862157
ciasda01,-74.0059413,40.7127837
ciminpe01,-75.1652215,39.9525839
cimorfr01,-73.9209701,41.7003713
ciprifr01,-78.8783689,42.8864468
cirilje01,-118.1445155,34.1477849
citarra01,-74.2048677,40.767323
clancji01,-87.6297982,41.8781136
claredo01,-118.2436849,34.0522342
clarkbo04,-121.4943996,38.5815719
clarkbr01,-120.0607176,36.9613356
clarkda05,-88.7033859,34.2576066
clarkgl01,-97.7430608,30.267153
clarkho01,-64.8815352,17.7124746
clarkja01,-80.3100627,40.7303434
